trade_id,amount,currency
32011,36841,EUR
32012,48966,GBP
32013,4704,GBP
32014,13383,USD
32015,41084,USD
32016,20183,GBP
32017,834,GBP
32018,26514,GBP
32019,22940,GBP
32020,19135,GBP
32021,46727,GBP
32022,19453,GBP
32023,25027,USD
32024,39600,EUR
32025,18902,USD
32026,17723,EUR
32027,36730,GBP
32028,29932,GBP
32029,33832,GBP
32030,39206,EUR
32031,24525,EUR
32032,26262,USD
32033,38473,EUR
32034,49426,GBP
32035,374,USD
32036,29718,USD
32037,41932,USD
32038,28861,EUR
32039,26224,GBP
32040,30579,EUR
32041,11344,USD
32042,37443,EUR
32043,23434,USD
32044,27733,USD
32045,9328,GBP
32046,41485,USD
32047,24970,USD
32048,35392,USD
32049,49454,USD
32050,11024,GBP
32051,7931,GBP
32052,32897,EUR
32053,319,GBP
32054,31482,EUR
32055,14105,GBP
32056,45477,GBP
32057,47996,USD
32058,1445,USD
32059,15870,USD
32060,13398,GBP
32061,36603,EUR
32062,33532,EUR
32063,30822,USD
32064,26238,EUR
32065,48499,USD
32066,28639,EUR
32067,43428,GBP
32068,186,GBP
32069,49446,GBP
32070,12461,EUR
32071,8831,EUR
32072,22444,GBP
32073,26187,USD
32074,14419,USD
32075,12623,EUR
32076,39857,USD
32077,209,GBP
32078,3382,GBP
32079,4241,GBP
32080,26682,EUR
32081,19554,USD
32082,48448,GBP
32083,44090,EUR
32084,34227,USD
32085,25384,EUR
32086,19401,GBP
32087,4023,USD
32088,31701,USD
32089,10871,GBP
32090,22659,USD
32091,39349,USD
32092,10987,EUR
32093,9992,USD
32094,40969,EUR
32095,28020,USD
32096,34109,USD
32097,19338,EUR
32098,14730,EUR
32099,28024,GBP
32100,27670,EUR
32101,5744,EUR
32102,36397,EUR
32103,13167,GBP
32104,46102,EUR
32105,18540,EUR
32106,6164,GBP
32107,43294,EUR
32108,39645,GBP
32109,19693,USD
32110,46198,GBP
32111,45301,USD
32112,24120,EUR
32113,49295,GBP
32114,17532,GBP
32115,28566,GBP
32116,4903,EUR
32117,18393,EUR
32118,44633,GBP
32119,48771,USD
32120,28990,GBP
32121,198,EUR
32122,5037,GBP
32123,16312,EUR
32124,24332,GBP
32125,13490,USD
32126,43771,USD
32127,49331,GBP
32128,25317,GBP
32129,17299,EUR
32130,37693,GBP
32131,28846,USD
32132,35592,USD
32133,15039,GBP
32134,19621,USD
32135,21339,GBP
32136,950,USD
32137,37611,EUR
32138,47622,USD
32139,30110,USD
32140,29015,EUR
32141,9601,GBP
32142,25239,GBP
32143,19736,USD
32144,24197,EUR
32145,20391,USD
32146,26309,GBP
32147,33518,USD
32148,37965,EUR
32149,38807,EUR
32150,31006,GBP
32151,39107,EUR
32152,32890,USD
32153,32196,EUR
32154,9941,USD
32155,20765,GBP
32156,20710,GBP
32157,23194,GBP
32158,24867,EUR
32159,24021,GBP
32160,41548,GBP
32161,48946,EUR
32162,34771,USD
32163,11978,GBP
32164,47921,GBP
32165,7045,EUR
32166,20853,USD
32167,12829,USD
32168,35425,GBP
32169,22767,GBP
32170,49974,EUR
32171,27123,USD
32172,13178,EUR
32173,39782,GBP
32174,41633,USD
32175,43522,GBP
32176,24065,GBP
32177,18986,USD
32178,30000,EUR
32179,9364,EUR
32180,26714,GBP
32181,25398,GBP
32182,39595,GBP
32183,42100,EUR
32184,36070,GBP
32185,4978,EUR
32186,36841,USD
32187,25371,EUR
32188,35795,USD
32189,31955,USD
32190,4016,USD
32191,15982,GBP
32192,46412,USD
32193,113,USD
32194,20922,USD
32195,16032,GBP
32196,7250,GBP
32197,18723,USD
32198,38155,EUR
32199,38878,GBP
32200,10499,GBP
32201,39799,USD
32202,16987,EUR
32203,36032,EUR
32204,12264,GBP
32205,35397,GBP
32206,25395,USD
32207,27561,EUR
32208,31968,USD
32209,31127,GBP
32210,36207,EUR
32211,35562,GBP
32212,31840,EUR
32213,6247,EUR
32214,2601,USD
32215,49004,GBP
32216,8307,EUR
32217,47169,GBP
32218,42926,USD
32219,22182,EUR
32220,9516,GBP
32221,20884,USD
32222,34517,GBP
32223,24713,GBP
32224,2027,GBP
32225,5442,GBP
32226,8676,GBP
32227,6363,GBP
32228,2345,EUR
32229,46560,USD
32230,8472,GBP
32231,14900,USD
32232,35003,GBP
32233,2220,EUR
32234,41672,EUR
32235,3107,GBP
32236,15001,EUR
32237,27207,EUR
32238,31242,USD
32239,26832,EUR
32240,39755,EUR
32241,8650,USD
32242,32953,GBP
32243,27878,USD
32244,45195,USD
32245,35601,GBP
32246,37542,USD
32247,25210,USD
32248,230,GBP
32249,16519,USD
32250,17499,USD
32251,40248,EUR
32252,35739,USD
32253,47278,EUR
32254,34348,GBP
32255,18757,GBP
32256,28619,USD
32257,24215,EUR
32258,15685,EUR
32259,44899,GBP
32260,44827,EUR
32261,15629,EUR
32262,29610,GBP
32263,6961,GBP
32264,29735,GBP
32265,40608,EUR
32266,39664,GBP
32267,4589,GBP
32268,23181,EUR
32269,11640,EUR
32270,18179,GBP
32271,32703,GBP
32272,22438,USD
32273,10734,GBP
32274,31409,GBP
32275,22477,USD
32276,43258,EUR
32277,5213,EUR
32278,3523,USD
32279,29633,USD
32280,9790,EUR
32281,10054,GBP
32282,8118,USD
32283,2415,EUR
32284,22229,USD
32285,7731,GBP
32286,28530,EUR
32287,25124,EUR
32288,8512,USD
32289,9330,EUR
32290,1772,GBP
32291,19446,GBP
32292,42862,GBP
32293,38304,USD
32294,14604,USD
32295,5271,GBP
32296,12998,GBP
32297,43234,GBP
32298,17433,USD
32299,47108,GBP
32300,36343,GBP
32301,3647,GBP
32302,4211,GBP
32303,6094,USD
32304,3377,USD
32305,44707,GBP
32306,16383,USD
32307,3723,EUR
32308,11622,USD
32309,48167,EUR
32310,20483,USD
32311,25541,EUR
32312,19606,USD
32313,2626,EUR
32314,16617,EUR
32315,6796,EUR
32316,40475,EUR
32317,32812,EUR
32318,26082,EUR
32319,16551,USD
32320,13095,EUR
32321,765,USD
32322,12845,USD
32323,4212,USD
32324,39064,USD
32325,11954,EUR
32326,5945,USD
32327,14047,USD
32328,44479,USD
32329,41568,EUR
32330,6415,EUR
32331,6044,USD
32332,27646,GBP
32333,42455,EUR
32334,41813,EUR
32335,34306,GBP
32336,35828,GBP
32337,43359,GBP
32338,41159,USD
32339,40617,EUR
32340,14990,GBP
32341,17343,EUR
32342,39916,USD
32343,47429,USD
32344,4535,USD
32345,31297,USD
32346,2123,USD
32347,27864,USD
32348,3615,EUR
32349,20487,GBP
32350,38697,USD
32351,33829,GBP
32352,20082,USD
32353,3384,GBP
32354,43339,GBP
32355,614,USD
32356,23847,EUR
32357,27046,GBP
32358,15428,USD
32359,22949,USD
32360,46632,USD
32361,48106,USD
32362,27365,EUR
32363,40467,USD
32364,32171,GBP
32365,35466,EUR
32366,31044,EUR
32367,46089,GBP
32368,40359,EUR
32369,47946,USD
32370,48961,GBP
32371,32296,USD
32372,23418,GBP
32373,48972,EUR
32374,2646,GBP
32375,24628,GBP
32376,45231,GBP
32377,26410,USD
32378,5774,GBP
32379,19785,GBP
32380,7594,USD
32381,6097,USD
32382,40403,USD
32383,523,EUR
32384,20196,EUR
32385,38061,EUR
32386,41192,GBP
32387,806,USD
32388,34507,USD
32389,37950,EUR
32390,25282,USD
32391,24942,GBP
32392,47741,GBP
32393,37760,EUR
32394,27376,EUR
32395,7888,USD
32396,26636,USD
32397,37090,EUR
32398,48575,USD
32399,10399,USD
32400,18841,GBP
32401,11665,EUR
32402,14553,EUR
32403,25644,USD
32404,4380,USD
32405,6179,USD
32406,3669,GBP
32407,16623,EUR
32408,13693,GBP
32409,45977,EUR
32410,10522,EUR
32411,18483,GBP
32412,46701,USD
32413,16868,EUR
32414,15590,EUR
32415,12672,USD
32416,45463,EUR
32417,25942,EUR
32418,5446,GBP
32419,45831,USD
32420,32709,GBP
32421,12840,USD
32422,27863,USD
32423,30132,GBP
32424,42168,GBP
32425,839,GBP
32426,47462,EUR
32427,30360,EUR
32428,31022,USD
32429,10061,GBP
32430,15922,EUR
32431,41856,EUR
32432,10919,USD
32433,35716,EUR
32434,20955,EUR
32435,30795,EUR
32436,3949,EUR
32437,49257,USD
32438,22084,USD
32439,9630,GBP
32440,21911,USD
32441,39031,GBP
32442,41583,EUR
32443,2835,USD
32444,48353,EUR
32445,31857,EUR
32446,11363,USD
32447,6927,GBP
32448,31254,USD
32449,42224,GBP
32450,16835,EUR
32451,25354,USD
32452,42140,USD
32453,1520,EUR
32454,38983,GBP
32455,8104,USD
32456,15780,USD
32457,1966,EUR
32458,16255,USD
32459,33283,EUR
32460,33575,USD
32461,23371,GBP
32462,41348,EUR
32463,3444,GBP
32464,5324,USD
32465,46018,EUR
32466,33128,GBP
32467,43636,GBP
32468,5721,EUR
32469,27449,GBP
32470,23268,USD
32471,39553,USD
32472,445,EUR
32473,24781,GBP
32474,12035,GBP
32475,25256,USD
32476,45358,USD
32477,9349,USD
32478,18911,GBP
32479,30695,USD
32480,15973,EUR
32481,27157,EUR
32482,42141,GBP
32483,27438,EUR
32484,38526,EUR
32485,22960,EUR
32486,46161,USD
32487,49223,EUR
32488,40543,EUR
32489,44532,EUR
32490,3935,EUR
32491,4918,GBP
32492,8247,GBP
32493,20215,EUR
32494,8836,USD
32495,46332,GBP
32496,27164,EUR
32497,41457,GBP
32498,43107,EUR
32499,41486,USD
32500,17687,GBP
32501,18291,GBP
32502,8489,USD
32503,26721,GBP
32504,17455,USD
32505,4631,EUR
32506,33873,EUR
32507,767,USD
32508,10056,USD
32509,35597,EUR
32510,39929,EUR
32511,13744,EUR
32512,34874,GBP
32513,20543,USD
32514,38431,USD
32515,27681,GBP
32516,28813,EUR
32517,20019,EUR
32518,22534,GBP
32519,26506,EUR
32520,28514,EUR
32521,42636,GBP
32522,1977,GBP
32523,28956,GBP
32524,47272,GBP
32525,18098,GBP
32526,48921,GBP
32527,36870,EUR
32528,43543,USD
32529,13892,USD
32530,26705,GBP
32531,37263,USD
32532,25413,EUR
32533,23912,EUR
32534,49515,USD
32535,37550,USD
32536,43846,EUR
32537,40332,USD
32538,10069,GBP
32539,11146,EUR
32540,10345,USD
32541,36523,EUR
32542,48456,GBP
32543,49612,EUR
32544,13797,EUR
32545,28412,USD
32546,45336,USD
32547,44218,USD
32548,9456,USD
32549,16912,USD
32550,41453,EUR
32551,35382,USD
32552,12907,USD
32553,23809,GBP
32554,32939,GBP
32555,4438,GBP
32556,26295,GBP
32557,5350,EUR
32558,21301,GBP
32559,28010,GBP
32560,39971,GBP
32561,18770,GBP
32562,11782,USD
32563,29739,EUR
32564,37553,USD
32565,6647,USD
32566,820,EUR
32567,43952,USD
32568,2299,GBP
32569,23923,GBP
32570,25866,USD
32571,44958,GBP
32572,26506,GBP
32573,15609,GBP
32574,1547,GBP
32575,41300,GBP
32576,43631,EUR
32577,41969,GBP
32578,44508,USD
32579,32966,USD
32580,12047,EUR
32581,14703,GBP
32582,27417,EUR
32583,47070,GBP
32584,14266,GBP
32585,1099,GBP
32586,43328,GBP
32587,2241,EUR
32588,4539,USD
32589,4294,GBP
32590,11059,GBP
32591,21167,GBP
32592,43657,GBP
32593,30807,GBP
32594,44712,USD
32595,31190,EUR
32596,43292,GBP
32597,37061,EUR
32598,14459,USD
32599,8996,GBP
32600,8401,USD
32601,14196,GBP
32602,15061,EUR
32603,29278,GBP
32604,26887,USD
32605,43909,EUR
32606,40477,EUR
32607,39511,GBP
32608,27539,GBP
32609,24068,EUR
32610,7338,GBP
32611,15702,USD
32612,9292,USD
32613,45300,USD
32614,36241,EUR
32615,42586,EUR
32616,35600,GBP
32617,26905,USD
32618,6737,GBP
32619,30914,USD
32620,14266,USD
32621,18279,EUR
32622,27388,EUR
32623,30906,EUR
32624,46388,USD
32625,20173,USD
32626,5004,USD
32627,3252,USD
32628,18129,USD
32629,46490,GBP
32630,39573,EUR
32631,41423,EUR
32632,31454,GBP
32633,29370,GBP
32634,49083,EUR
32635,41806,GBP
32636,27054,GBP
32637,6144,EUR
32638,14135,EUR
32639,22845,GBP
32640,21508,GBP
32641,25933,EUR
32642,13921,EUR
32643,40775,EUR
32644,14477,EUR
32645,46438,GBP
32646,44876,USD
32647,26294,EUR
32648,36410,GBP
32649,28626,EUR
32650,34607,USD
32651,20062,USD
32652,31728,USD
32653,26952,EUR
32654,36574,GBP
32655,43405,EUR
32656,42876,USD
32657,13731,GBP
32658,43472,USD
32659,43528,GBP
32660,41456,USD
32661,49112,EUR
32662,7707,GBP
32663,456,EUR
32664,40553,GBP
32665,47879,GBP
32666,2325,USD
32667,19992,USD
32668,45821,USD
32669,36318,EUR
32670,10774,GBP
32671,33151,GBP
32672,11316,EUR
32673,17248,USD
32674,1740,GBP
32675,4589,GBP
32676,39675,GBP
32677,33894,EUR
32678,8445,EUR
32679,15886,GBP
32680,14621,USD
32681,42024,GBP
32682,36272,EUR
32683,16067,GBP
32684,14571,GBP
32685,4806,GBP
32686,7099,GBP
32687,39870,EUR
32688,43340,USD
32689,41720,GBP
32690,2986,USD
32691,14261,USD
32692,42969,EUR
32693,24260,USD
32694,43774,EUR
32695,48519,GBP
32696,44770,GBP
32697,13389,GBP
32698,49719,EUR
32699,16150,GBP
32700,49737,GBP
32701,15795,EUR
32702,49363,USD
32703,24590,EUR
32704,9021,EUR
32705,2383,EUR
32706,31729,USD
32707,22334,GBP
32708,43433,USD
32709,37942,GBP
32710,47426,GBP
32711,22274,GBP
32712,11075,EUR
32713,14934,EUR
32714,27242,GBP
32715,16353,GBP
32716,35904,GBP
32717,29588,EUR
32718,7100,USD
32719,45562,EUR
32720,223,EUR
32721,21590,EUR
32722,48506,EUR
32723,9476,USD
32724,31049,USD
32725,44702,USD
32726,39136,EUR
32727,32779,USD
32728,20291,GBP
32729,12584,USD
32730,9353,EUR
32731,12340,EUR
32732,42665,USD
32733,23759,USD
32734,6204,EUR
32735,27820,GBP
32736,5338,GBP
32737,44583,USD
32738,8938,GBP
32739,37887,USD
32740,41603,USD
32741,19835,GBP
32742,25911,EUR
32743,43305,GBP
32744,16813,GBP
32745,41993,GBP
32746,44820,USD
32747,21069,EUR
32748,5251,GBP
32749,25148,EUR
32750,33122,EUR
32751,42760,GBP
32752,6956,USD
32753,1771,USD
32754,10771,USD
32755,12255,GBP
32756,49247,EUR
32757,30711,GBP
32758,18430,EUR
32759,9410,USD
32760,2043,GBP
32761,5617,USD
32762,20160,EUR
32763,27444,GBP
32764,44684,EUR
32765,43293,USD
32766,14655,GBP
32767,22152,USD
32768,17778,GBP
32769,2220,EUR
32770,32719,EUR
32771,34441,EUR
32772,25202,USD
32773,23004,EUR
32774,6631,USD
32775,7670,EUR
32776,38735,USD
32777,34021,EUR
32778,31466,EUR
32779,18617,EUR
32780,18108,GBP
32781,30378,GBP
32782,40483,USD
32783,33714,GBP
32784,36103,USD
32785,9672,USD
32786,15839,EUR
32787,17265,USD
32788,42985,GBP
32789,14155,GBP
32790,3902,GBP
32791,9464,USD
32792,1574,EUR
32793,48877,USD
32794,19270,USD
32795,46606,EUR
32796,30511,GBP
32797,8613,USD
32798,8261,GBP
32799,27398,EUR
32800,45160,EUR
32801,33712,USD
32802,39170,GBP
32803,16121,GBP
32804,862,EUR
32805,31579,EUR
32806,34433,USD
32807,43389,EUR
32808,18698,EUR
32809,26135,GBP
32810,15015,USD
32811,17457,GBP
32812,20857,USD
32813,47608,USD
32814,38158,GBP
32815,47806,USD
32816,15056,EUR
32817,16941,GBP
32818,13681,USD
32819,15198,EUR
32820,24888,USD
32821,41334,USD
32822,35945,EUR
32823,43204,GBP
32824,3972,GBP
32825,24601,EUR
32826,5285,USD
32827,42977,EUR
32828,9591,EUR
32829,18111,EUR
32830,15840,GBP
32831,529,EUR
32832,358,EUR
32833,13646,GBP
32834,1555,GBP
32835,48311,USD
32836,36868,GBP
32837,38677,EUR
32838,46440,USD
32839,17192,EUR
32840,19906,GBP
32841,40708,EUR
32842,42032,EUR
32843,48445,USD
32844,48935,EUR
32845,14368,EUR
32846,46132,GBP
32847,3935,GBP
32848,31247,USD
32849,39650,GBP
32850,25479,GBP
32851,6988,USD
32852,43295,GBP
32853,6501,EUR
32854,25053,EUR
32855,7698,USD
32856,27438,USD
32857,40937,EUR
32858,30409,EUR
32859,44842,EUR
32860,24086,USD
32861,16696,GBP
32862,45022,USD
32863,34786,GBP
32864,3747,GBP
32865,43273,EUR
32866,8839,EUR
32867,46503,USD
32868,6461,GBP
32869,46600,EUR
32870,48343,USD
32871,18984,EUR
32872,4294,EUR
32873,3268,USD
32874,19307,EUR
32875,28203,EUR
32876,37771,USD
32877,13577,GBP
32878,39908,EUR
32879,30825,GBP
32880,21074,EUR
32881,27101,EUR
32882,41724,GBP
32883,39922,USD
32884,34279,USD
32885,22207,GBP
32886,49373,GBP
32887,10322,GBP
32888,48044,USD
32889,44303,EUR
32890,27482,GBP
32891,40755,EUR
32892,42158,GBP
32893,40731,USD
32894,3049,USD
32895,32414,GBP
32896,40185,EUR
32897,36052,USD
32898,35846,EUR
32899,2946,USD
32900,22679,GBP
32901,16156,USD
32902,21682,USD
32903,38283,GBP
32904,21548,USD
32905,21774,EUR
32906,7809,USD
32907,48086,GBP
32908,18229,GBP
32909,1085,USD
32910,17217,GBP
32911,32447,GBP
32912,42118,EUR
32913,2229,USD
32914,47860,USD
32915,23743,USD
32916,8291,EUR
32917,41760,EUR
32918,49793,EUR
32919,6096,EUR
32920,45847,GBP
32921,46741,EUR
32922,6225,EUR
32923,46979,EUR
32924,29972,GBP
32925,39546,GBP
32926,33487,USD
32927,45344,GBP
32928,27339,GBP
32929,26150,USD
32930,41878,GBP
32931,2959,EUR
32932,20210,EUR
32933,8661,EUR
32934,24573,EUR
32935,5884,USD
32936,7916,EUR
32937,11833,EUR
32938,37160,USD
32939,16767,USD
32940,24482,USD
32941,6351,EUR
32942,42564,USD
32943,29787,EUR
32944,8252,GBP
32945,46563,USD
32946,5711,EUR
32947,7906,USD
32948,1433,USD
32949,46487,GBP
32950,24605,USD
32951,21166,USD
32952,15410,GBP
32953,20656,GBP
32954,34573,USD
32955,20373,GBP
32956,43138,USD
32957,45891,EUR
32958,5627,USD
32959,19970,USD
32960,39706,USD
32961,25248,GBP
32962,30752,USD
32963,35780,GBP
32964,16662,USD
32965,35920,EUR
32966,37108,GBP
32967,38694,EUR
32968,3588,USD
32969,21343,EUR
32970,37753,EUR
32971,13202,EUR
32972,48998,EUR
32973,12648,GBP
32974,47678,EUR
32975,16745,EUR
32976,704,EUR
32977,35992,USD
32978,27321,EUR
32979,26240,EUR
32980,5707,GBP
32981,35076,GBP
32982,30652,USD
32983,48608,USD
32984,38038,GBP
32985,46811,GBP
32986,6800,GBP
32987,37281,USD
32988,2175,GBP
32989,35718,GBP
32990,47805,GBP
32991,13128,GBP
32992,4080,GBP
32993,6503,EUR
32994,44531,USD
32995,36237,EUR
32996,21672,EUR
32997,3854,EUR
32998,17173,EUR
32999,29972,GBP
33000,37290,GBP
33001,19969,EUR
33002,17635,GBP
33003,30872,EUR
33004,43435,USD
33005,10779,GBP
33006,30438,USD
33007,15663,EUR
33008,26100,USD
33009,11041,USD
33010,11212,GBP
33011,20875,GBP
33012,45467,GBP
33013,14316,USD
33014,21780,EUR
33015,41141,USD
33016,30784,USD
33017,23557,USD
33018,1504,USD
33019,13354,USD
33020,49656,EUR
33021,19569,USD
33022,3038,GBP
33023,10381,GBP
33024,26077,USD
33025,31263,EUR
33026,47026,USD
33027,44697,EUR
33028,46771,USD
33029,8088,GBP
33030,30311,EUR
33031,11432,EUR
33032,32095,USD
33033,10425,EUR
33034,28614,USD
33035,18343,EUR
33036,26054,GBP
33037,32447,USD
33038,7170,EUR
33039,1207,USD
33040,25810,EUR
33041,13218,EUR
33042,42778,USD
33043,43071,USD
33044,45270,USD
33045,1585,EUR
33046,32287,USD
33047,41236,EUR
33048,5475,GBP
33049,14979,EUR
33050,41821,USD
33051,23241,GBP
33052,49327,USD
33053,12795,GBP
33054,49562,GBP
33055,3135,GBP
33056,18177,USD
33057,24687,GBP
33058,24243,GBP
33059,17489,USD
33060,18833,GBP
33061,12110,GBP
33062,44298,USD
33063,20466,GBP
33064,15138,GBP
33065,35373,USD
33066,37493,GBP
33067,23410,USD
33068,44749,GBP
33069,43025,USD
33070,7164,GBP
33071,49929,USD
33072,39013,GBP
33073,11450,EUR
33074,8304,GBP
33075,36411,EUR
33076,10987,GBP
33077,929,EUR
33078,23646,GBP
33079,45023,GBP
33080,3395,GBP
33081,10939,EUR
33082,20295,GBP
33083,26962,EUR
33084,30573,GBP
33085,46178,EUR
33086,6073,GBP
33087,20961,USD
33088,42745,EUR
33089,42815,EUR
33090,28911,EUR
33091,25485,EUR
33092,42665,GBP
33093,33894,USD
33094,35846,GBP
33095,33941,EUR
33096,9167,EUR
33097,39093,EUR
33098,26810,EUR
33099,4431,GBP
33100,41929,GBP
33101,34879,EUR
33102,19666,USD
33103,16745,EUR
33104,650,GBP
33105,40083,USD
33106,8534,USD
33107,10087,EUR
33108,42618,GBP
33109,28690,EUR
33110,1209,USD
33111,36715,USD
33112,1288,EUR
33113,21025,USD
33114,41702,USD
33115,30724,GBP
33116,34870,EUR
33117,42704,GBP
33118,41961,GBP
33119,35434,EUR
33120,15165,GBP
33121,40118,EUR
33122,40172,EUR
33123,44227,USD
33124,35803,EUR
33125,29432,USD
33126,20716,EUR
33127,4991,GBP
33128,28381,USD
33129,3204,EUR
33130,48247,USD
33131,12005,GBP
33132,24638,GBP
33133,37682,USD
33134,46399,EUR
33135,49285,GBP
33136,7215,USD
33137,39748,EUR
33138,20797,USD
33139,8862,USD
33140,531,USD
33141,38283,GBP
33142,17970,EUR
33143,40246,GBP
33144,11926,USD
33145,6032,USD
33146,10352,EUR
33147,37326,EUR
33148,586,GBP
33149,30313,GBP
33150,15441,GBP
33151,31898,EUR
33152,37143,USD
33153,26051,GBP
33154,45300,USD
33155,9685,USD
33156,28931,USD
33157,31617,EUR
33158,34749,GBP
33159,5695,USD
33160,29373,USD
33161,16424,USD
33162,34534,GBP
33163,770,EUR
33164,10494,USD
33165,12970,USD
33166,19317,USD
33167,30918,USD
33168,20752,GBP
33169,35231,GBP
33170,3984,GBP
33171,44769,USD
33172,29191,GBP
33173,7029,USD
33174,22503,USD
33175,17599,EUR
33176,8775,USD
33177,45071,EUR
33178,12871,EUR
33179,22325,GBP
33180,47391,EUR
33181,12147,GBP
33182,5962,EUR
33183,34296,GBP
33184,34480,EUR
33185,18640,GBP
33186,48764,USD
33187,12212,EUR
33188,44525,GBP
33189,18600,GBP
33190,46876,USD
33191,13556,GBP
33192,39969,GBP
33193,46345,USD
33194,37069,GBP
33195,28693,USD
33196,27058,GBP
33197,10722,USD
33198,44067,GBP
33199,20824,GBP
33200,34354,GBP
33201,21508,EUR
33202,33083,GBP
33203,46061,USD
33204,11290,USD
33205,38487,USD
33206,39214,GBP
33207,3279,EUR
33208,41425,USD
33209,47342,EUR
33210,33272,EUR
33211,28185,EUR
33212,14151,EUR
33213,15815,USD
33214,39151,EUR
33215,20684,USD
33216,10729,USD
33217,43887,EUR
33218,46656,USD
33219,1777,EUR
33220,23843,GBP
33221,34666,EUR
33222,7683,GBP
33223,38091,USD
33224,29931,USD
33225,40334,GBP
33226,1891,EUR
33227,23410,GBP
33228,29226,USD
33229,22282,GBP
33230,20526,USD
33231,24782,USD
33232,16325,EUR
33233,39466,USD
33234,4883,EUR
33235,27200,EUR
33236,21704,GBP
33237,34274,GBP
33238,36404,USD
33239,25756,EUR
33240,22272,GBP
33241,32137,USD
33242,47532,EUR
33243,18561,USD
33244,36761,GBP
33245,36100,USD
33246,47749,USD
33247,18758,GBP
33248,41837,USD
33249,49642,GBP
33250,24507,GBP
33251,24790,USD
33252,12462,GBP
33253,21812,USD
33254,48594,GBP
33255,35004,GBP
33256,37385,GBP
33257,22745,EUR
33258,40754,GBP
33259,25600,EUR
33260,38512,GBP
33261,40470,GBP
33262,24744,EUR
33263,38586,GBP
33264,3406,EUR
33265,28051,EUR
33266,18421,EUR
33267,2294,EUR
33268,22492,EUR
33269,12209,GBP
33270,33287,EUR
33271,16526,GBP
33272,31370,EUR
33273,1672,GBP
33274,16966,USD
33275,36043,USD
33276,49186,EUR
33277,21317,EUR
33278,21416,EUR
33279,8002,USD
33280,17743,EUR
33281,47288,GBP
33282,19811,USD
33283,162,EUR
33284,4288,GBP
33285,112,EUR
33286,10379,GBP
33287,28480,EUR
33288,3704,GBP
33289,3644,USD
33290,30466,GBP
33291,45234,EUR
33292,24442,USD
33293,40333,USD
33294,34951,USD
33295,37445,USD
33296,12690,EUR
33297,917,EUR
33298,32191,EUR
33299,25129,GBP
33300,14502,EUR
33301,38983,USD
33302,28096,GBP
33303,15854,GBP
33304,7997,GBP
33305,26543,USD
33306,41692,GBP
33307,45609,EUR
33308,39097,USD
33309,46501,EUR
33310,46048,USD
33311,11948,GBP
33312,21255,GBP
33313,46812,USD
33314,4290,GBP
33315,43103,GBP
33316,20074,GBP
33317,9533,EUR
33318,26188,USD
33319,49192,GBP
33320,34335,GBP
33321,17226,USD
33322,2608,EUR
33323,7312,GBP
33324,6814,GBP
33325,15264,GBP
33326,11605,USD
33327,20866,USD
33328,27362,USD
33329,20711,EUR
33330,22358,GBP
33331,34447,EUR
33332,5068,USD
33333,38617,USD
33334,25087,GBP
33335,14060,GBP
33336,35822,USD
33337,9405,GBP
33338,24922,EUR
33339,19927,EUR
33340,36836,EUR
33341,11147,USD
33342,12319,GBP
33343,49668,USD
33344,18288,GBP
33345,20548,USD
33346,36390,GBP
33347,29317,USD
33348,44963,USD
33349,47775,USD
33350,42791,USD
33351,4017,USD
33352,26849,EUR
33353,3061,EUR
33354,7654,USD
33355,7434,GBP
33356,36887,GBP
33357,24826,EUR
33358,4974,EUR
33359,16215,USD
33360,5035,EUR
33361,37238,GBP
33362,20280,USD
33363,39729,USD
33364,3045,USD
33365,46710,EUR
33366,38865,GBP
33367,20543,GBP
33368,22686,GBP
33369,13467,EUR
33370,37821,GBP
33371,31866,EUR
33372,9021,EUR
33373,3875,GBP
33374,30466,GBP
33375,9395,USD
33376,24807,GBP
33377,36732,EUR
33378,47696,EUR
33379,38221,EUR
33380,20928,USD
33381,47348,EUR
33382,39651,EUR
33383,26629,GBP
33384,23456,USD
33385,48374,USD
33386,44637,USD
33387,48961,USD
33388,22624,GBP
33389,20427,EUR
33390,20350,EUR
33391,2156,USD
33392,654,USD
33393,47170,GBP
33394,36532,EUR
33395,44411,EUR
33396,15485,GBP
33397,18310,USD
33398,30034,USD
33399,14422,GBP
33400,21768,GBP
33401,15833,USD
33402,45396,USD
33403,5864,GBP
33404,42821,USD
33405,21301,EUR
33406,40370,GBP
33407,49291,EUR
33408,47341,EUR
33409,41715,GBP
33410,46955,EUR
33411,39804,GBP
33412,44224,USD
33413,17304,EUR
33414,6566,EUR
33415,21295,GBP
33416,21642,GBP
33417,20834,GBP
